id,total_a_bordo,pasajero_a_bordo,tripulantes_a_bordo,total_fallecidos,pasajeros_fallecidos,tripulantes_fallecidos,fallecidos_en_tierra
4126,10,9,1,10,9,1,0
4127,2,0,2,2,0,2,0
4128,51,45,6,51,45,6,0
4129,45,41,4,16,15,1,0
4130,104,99,5,104,99,5,0
4131,2,0,2,0,0,0,20
4132,7,0,7,7,0,7,0
4133,5,0,5,5,0,5,0
4134,57,50,7,27,24,3,0
4135,196,182,14,196,182,14,7
4136,6,0,6,6,0,6,0
4137,13,8,5,13,8,5,0
4138,45,32,13,45,32,13,0
4139,127,121,6,0,0,0,3
4140,55,50,5,22,22,0,1
4141,4,0,4,2,0,2,0
4142,53,43,10,53,43,10,0
4143,88,81,7,75,69,6,0
4144,42,35,7,39,32,7,0
4145,26,20,6,26,20,6,0
4146,5,4,1,5,4,1,0
4147,28,26,2,28,26,2,0
4148,11,9,2,11,9,2,0
4149,6,4,2,6,4,2,0
4150,8,0,8,8,0,8,0
4151,3,1,2,3,1,2,0
4152,10,1,9,10,1,9,0
4153,4,0,4,4,0,4,0
4154,18,14,4,4,2,2,0
4155,2,0,2,2,0,2,0
4156,24,22,2,5,4,1,0
4157,15,12,3,15,12,3,0
4158,6,3,3,6,3,3,2
4159,5,4,1,5,4,1,0
4160,13,6,7,1,0,1,0
4161,10,9,1,5,4,1,0
4162,18,15,3,18,15,3,0
4163,2,0,2,1,0,1,0
4164,44,40,4,44,40,4,0
4165,91,77,14,70,56,14,10
4166,229,215,14,229,215,14,0
4167,24,20,4,24,20,4,0
4168,5,4,1,5,4,1,0
4169,5,0,5,5,0,5,0
4170,38,34,4,38,34,4,0
4171,22,20,2,1,1,0,0
4172,55,48,7,55,48,7,0
4173,27,24,3,1,0,1,0
4174,41,38,3,41,38,3,0
4175,37,33,4,0,0,0,4
4176,11,10,1,4,3,1,0
4177,18,16,2,11,9,2,0
4178,13,7,6,13,7,6,0
4179,1,0,1,1,0,1,0
4180,10,8,2,7,6,1,0
4181,146,132,14,102,91,11,0
4182,11,6,5,11,6,5,0
4183,10,2,8,1,0,0,0
4184,5,2,3,5,2,3,0
4185,14,10,4,14,10,4,0
4186,9,5,4,9,5,4,0
4187,2,0,2,2,0,2,0
4188,4,0,4,4,0,4,0
4189,2,0,2,2,0,2,0
4190,4,3,1,3,2,1,0
4191,28,21,7,28,21,7,0
4192,14,10,4,14,10,4,13
4193,11,10,1,11,10,1,0
4194,7,0,7,7,0,7,0
4195,61,50,11,61,50,11,0
4196,31,27,4,4,3,1,0
4197,19,15,4,19,15,4,3
4198,8,5,3,8,5,3,8
4199,2,0,2,1,0,1,0
4200,5,0,5,5,0,5,0
4201,6,0,6,6,0,6,0
4202,5,3,2,5,3,2,0
4203,3,0,3,3,0,3,0
4204,12,11,1,7,6,1,0
4205,5,0,5,5,0,5,0
4206,2,0,2,2,0,2,0
4207,145,139,6,11,10,1,0
4208,50,44,6,50,44,6,0
4209,1,0,1,1,0,1,0
4210,7,6,1,7,6,1,0
4211,17,15,2,17,15,2,0
4212,2,0,2,1,0,1,0
4213,5,0,5,1,0,1,0
4214,8,4,4,8,4,4,0
4215,18,12,6,5,5,0,0
4216,5,0,5,5,0,5,0
4217,4,2,2,4,2,2,0
4218,3,2,1,3,2,1,0
4219,517,503,14,1,0,1,0
4220,7,0,7,7,0,7,0
4221,17,15,2,17,15,2,0
4222,18,16,2,18,16,2,0
4223,315,300,15,3,3,0,0
4224,96,90,6,1,1,0,0
4225,33,29,4,2,2,0,0
4226,103,98,5,63,60,3,2
4227,15,10,5,15,10,5,0
4228,245,236,9,1,1,0,0
4229,13,10,3,7,7,0,0
4230,2,0,2,2,0,2,0
4231,5,0,5,5,0,5,0
4232,20,18,2,12,10,2,0
4233,6,3,3,6,3,3,0
4234,6,4,2,6,4,2,0
4235,217,202,15,217,202,15,0
4236,18,13,5,18,13,5,0
4237,24,21,3,24,21,3,0
4238,7,0,7,5,0,5,0
4239,17,15,2,17,15,2,0
4240,94,86,8,3,3,0,0
4241,35,31,4,35,31,4,0
4242,314,296,18,16,8,8,2
4243,4,0,4,4,0,4,0
4244,189,174,15,1,0,1,0
4245,22,12,10,22,12,10,0
4246,10,7,3,10,7,3,0
4247,6,4,2,6,4,2,0
4248,16,13,3,1,1,0,1
4249,10,7,3,10,7,3,0
4250,41,38,3,22,21,1,0
4251,20,17,3,5,4,1,0
4252,179,169,10,169,159,10,0
4253,88,83,5,88,83,5,0
4254,8,0,0,8,0,0,0
4255,3,0,3,3,0,3,0
4256,142,137,5,0,0,0,0
4257,9,4,5,9,4,5,0
4258,10,8,2,10,8,2,0
4259,2,0,2,2,0,2,0
4260,7,0,7,7,0,7,0
4261,8,0,8,6,0,6,2
4262,33,29,4,3,3,0,0
4263,40,36,4,40,36,4,0
4264,3,0,3,3,0,3,0
4265,131,124,7,131,124,7,0
4266,24,20,4,24,20,4,0
4267,4,1,3,4,1,3,0
4268,5,3,2,2,0,2,0
4269,1,0,1,1,0,1,0
4270,6,4,2,6,4,2,0
4271,10,8,2,3,2,1,0
4272,19,17,2,19,17,2,0
4273,298,284,14,1,1,0,0
4274,8,1,7,8,1,7,0
4275,52,48,4,7,7,0,0
4276,44,40,4,44,40,4,7
4277,3,1,2,3,1,2,0
4278,5,0,5,5,0,5,0
4279,15,11,4,14,10,4,0
4280,19,17,2,19,17,2,0
4281,19,15,4,13,9,4,0
4282,3,2,1,1,0,1,0
4283,58,52,6,55,49,6,5
4284,2,0,2,2,0,2,0
4285,2,0,2,2,0,2,0
4286,7,6,1,7,6,1,0
4287,109,100,9,109,100,9,4
4288,13,0,0,13,0,0,0
4289,25,22,3,25,22,3,0
4290,6,5,1,6,5,1,0
4291,14,10,4,14,10,4,0
4292,11,8,3,11,8,3,0
4293,27,21,6,27,21,6,0
4294,143,135,8,143,135,8,0
4295,7,0,7,7,0,7,0
4296,8,7,1,8,7,1,0
4297,14,12,2,14,12,2,0
4298,88,83,5,0,0,0,4
4299,3,1,2,3,1,2,0
4300,3,0,3,2,0,2,0
4301,3,2,1,3,2,1,0
4302,17,15,2,8,8,0,0
4303,86,75,11,86,75,11,0
4304,179,159,20,83,79,4,0
4305,44,39,5,44,39,5,0
4306,11,5,6,2,1,1,0
4307,1,0,1,1,0,1,0
4308,57,52,5,57,52,5,0
4309,114,105,9,1,0,1,0
4310,6,5,1,6,5,1,0
4311,16,0,16,16,0,16,6
4312,9,0,9,9,0,9,0
4313,2,0,2,2,0,2,0
4314,24,20,4,24,20,4,0
4315,10,8,2,10,8,2,0
4316,6,3,3,3,2,1,0
4317,3,1,2,3,1,2,0
4318,6,4,2,2,0,2,0
4319,10,9,1,10,9,1,0
4320,2,0,2,2,0,2,0
4321,21,18,3,21,18,3,0
4322,5,0,5,1,0,1,0
4323,174,162,12,3,2,1,0
4324,19,17,2,19,17,2,1
4325,3,0,3,3,0,3,0
4326,18,15,3,18,15,3,0
4327,30,0,0,14,0,0,0
4328,16,13,3,16,13,3,0
4329,10,8,2,10,8,2,0
4330,34,28,6,34,28,6,0
4331,30,25,5,30,25,5,0
4332,5,0,5,5,0,5,0
4333,7,0,7,7,0,7,0
4334,19,16,3,1,1,0,0
4335,145,136,9,145,136,9,0
4336,12,9,3,8,7,1,0
4337,13,10,3,13,10,3,0
4338,10,0,10,10,0,10,0
4339,3,1,2,3,1,2,0
4340,7,6,1,6,5,1,0
4341,11,9,2,4,2,2,0
4342,2,0,2,2,0,2,0
4343,304,291,13,0,0,0,0
4344,47,44,3,4,3,1,0
4345,64,58,6,64,58,6,125
4346,92,81,11,92,81,11,2750
4347,65,56,9,65,56,9,2750
4348,44,37,7,44,37,7,0
4349,19,17,2,19,17,2,0
4350,82,77,5,1,1,0,0
4351,13,11,2,9,8,1,0
4352,78,66,12,78,66,12,0
4353,7,6,1,3,2,1,0
4354,114,106,8,114,106,8,4
4355,10,8,2,10,8,2,0
4356,10,9,1,10,9,1,0
4357,3,1,2,2,0,2,0
4358,5,4,1,3,2,1,0
4359,260,251,9,260,251,9,5
4360,27,18,9,27,18,9,0
4361,2,0,2,2,0,2,0
4362,17,14,3,2,2,0,0
4363,33,28,5,24,21,3,0
4364,13,0,13,1,0,1,0
4365,18,9,9,18,9,9,0
4366,6,4,2,6,4,2,0
4367,16,14,2,16,14,2,0
4368,9,8,1,8,7,1,0
4369,5,3,2,5,3,2,0
4370,7,0,7,7,0,7,0
4371,3,0,3,3,0,3,0
4372,17,15,2,5,5,0,0
4373,62,54,8,1,0,1,0
4374,26,21,5,26,21,5,0
4375,40,34,6,5,3,2,0
4376,92,83,9,92,83,9,0
4377,117,108,9,117,108,9,0
4378,10,3,7,1,0,1,0
4379,20,12,8,17,12,5,0
4380,10,4,6,10,4,6,0
4381,3,1,2,3,1,2,0
4382,17,15,2,17,15,2,0
4383,4,0,4,4,0,4,0
4384,2,0,2,2,0,2,0
4385,166,155,11,128,120,8,0
4386,8,5,3,3,3,0,0
4387,20,17,3,8,6,2,0
4388,77,69,8,74,67,7,78
4389,62,56,6,14,11,3,0
4390,112,103,9,112,103,9,0
4391,5,0,5,5,0,5,0
4392,225,206,19,225,206,19,0
4393,6,2,4,6,2,4,0
4394,3,1,2,3,1,2,0
4395,25,23,2,20,18,2,0
4396,10,2,8,3,0,3,0
4397,71,57,14,71,57,14,0
4398,27,19,8,27,19,8,0
4399,10,8,2,10,8,2,0
4400,11,9,2,11,9,2,0
4401,4,2,2,4,2,2,0
4402,2,0,2,0,0,0,85
4403,16,0,16,14,0,14,0
4404,10,3,7,10,3,7,0
4405,5,0,5,5,0,5,0
4406,147,142,5,121,121,0,0
4407,18,15,3,18,15,3,0
4408,16,14,2,16,14,2,0
4409,31,28,3,23,20,3,0
4410,2,0,2,2,0,2,0
4411,4,3,1,3,3,0,0
4412,12,0,12,12,0,12,5
4413,22,19,3,20,18,2,0
4414,10,9,1,7,6,1,0
4415,2,0,2,2,0,2,0
4416,34,29,5,19,18,1,0
4417,20,18,2,1,0,1,0
4418,8,7,1,8,7,1,0
4419,1,0,1,1,0,1,0
4420,2,0,2,2,0,2,0
4421,44,38,6,44,38,6,0
4422,16,13,3,3,2,1,0
4423,16,14,2,1,1,0,0
4424,21,19,2,21,19,2,0
4425,80,75,5,75,71,4,0
4426,46,42,4,46,42,4,0
4427,7,5,2,7,5,2,0
4428,13,11,2,3,1,2,0
4429,6,2,4,6,2,4,0
4430,8,0,8,8,0,8,0
4431,3,0,3,2,0,2,0
4432,7,6,1,3,2,1,0
4433,275,257,18,275,257,18,0
4434,17,9,8,17,9,8,0
4435,25,23,2,11,9,2,0
4436,103,97,6,102,96,6,0
4437,16,14,2,4,2,2,0
4438,3,2,1,3,2,1,0
4439,200,0,0,129,0,0,0
4440,75,62,13,75,62,13,0
4441,4,3,1,4,3,1,0
4442,2,0,2,2,0,2,0
4443,5,4,1,5,4,1,0
4444,10,9,1,8,7,1,0
4445,4,2,2,4,2,2,0
4446,4,3,1,4,3,1,0
4447,24,21,3,1,0,1,0
4448,7,0,7,7,0,7,0
4449,3,2,1,3,2,1,0
4450,4,3,1,4,3,1,0
4451,4,0,4,4,0,4,11
4452,4,2,2,4,2,2,0
4453,5,3,2,5,3,2,0
4454,117,106,11,117,106,11,0
4455,10,8,2,4,4,0,0
4456,10,9,1,2,2,0,0
4457,14,12,2,14,12,2,0
4458,5,4,1,5,4,1,0
4459,2,0,2,2,0,2,0
4460,16,14,2,1,0,1,0
4461,2,1,1,2,1,1,0
4462,20,19,1,20,19,1,0
4463,21,19,2,21,19,2,0
4464,2,0,2,2,0,2,0
4465,8,7,1,8,7,1,0
4466,6,0,6,6,0,6,0
4467,2,0,2,1,0,1,0
4468,7,6,1,7,6,1,0
4469,3,2,1,3,2,1,0
4470,4,3,1,4,3,1,0
4471,2,0,2,2,0,2,0
4472,2,0,2,1,0,1,0
4473,5,0,5,5,0,5,0
4474,3,0,3,3,0,3,0
4475,1,0,1,1,0,1,0
4476,36,34,2,15,15,0,0
4477,4,3,1,4,3,1,0
4478,7,4,3,2,1,1,0
4479,22,18,4,17,13,4,0
4480,1,0,1,1,0,1,0
4481,24,18,6,20,14,6,13
4482,3,2,1,2,1,1,0
4483,3,0,3,3,0,3,0
4484,2,0,2,2,0,2,0
4485,161,151,10,140,132,8,0
4486,148,135,13,148,135,13,0
4487,37,32,5,37,32,5,0
4488,9,7,2,9,7,2,0
4489,46,40,6,43,37,6,0
4490,7,0,7,3,0,3,0
4491,5,4,1,5,4,1,0
4492,5,4,1,4,3,1,0
4493,7,5,2,7,5,2,0
4494,7,5,2,3,1,2,0
4495,10,8,2,6,5,1,0
4496,7,0,7,7,0,7,0
4497,33,30,3,33,30,3,0
4498,7,0,7,7,0,7,0
4499,12,10,2,1,1,0,0
4500,2,0,2,2,0,2,0
4501,3,0,3,3,0,3,0
4502,30,26,4,19,18,1,0
4503,24,21,3,24,21,3,0
4504,2,0,2,1,0,1,0
4505,11,9,2,6,6,0,0
4506,3,0,3,2,0,2,0
4507,2,0,2,1,0,1,0
4508,25,22,3,25,22,3,0
4509,46,38,8,46,38,8,0
4510,41,34,7,41,34,7,0
4511,3,2,1,1,1,0,0
4512,2,0,2,2,0,2,0
4513,17,13,4,17,13,4,0
4514,1,0,1,1,0,1,0
4515,4,0,4,4,0,4,0
4516,7,0,7,7,0,7,0
4517,2,0,2,2,0,2,0
4518,3,0,3,3,0,3,0
4519,2,0,2,2,0,2,0
4520,15,13,2,13,11,2,0
4521,5,4,1,5,4,1,0
4522,10,8,2,10,8,2,0
4523,21,19,2,3,3,0,0
4524,53,47,6,53,47,6,0
4525,3,0,3,3,0,3,0
4526,6,3,3,6,3,3,0
4527,6,3,3,3,1,2,0
4528,163,156,7,25,23,2,0
4529,16,13,3,16,13,3,0
4530,7,0,7,1,0,1,0
4531,2,0,2,2,0,2,1
4532,9,7,2,9,7,2,0
4533,20,18,2,20,18,2,0
4534,1,0,1,1,0,1,0
4535,31,29,2,31,29,2,0
4536,2,0,2,2,0,2,0
4537,10,8,2,10,8,2,0
4538,104,96,8,104,96,8,0
4539,7,0,7,7,0,7,0
4540,8,6,2,8,6,2,0
4541,13,10,3,2,0,2,0
4542,18,14,4,15,11,4,0
4543,2,0,2,2,0,2,0
4544,2,1,1,2,1,1,0
4545,52,45,7,28,26,2,0
4546,8,0,8,8,0,8,0
4547,14,12,2,8,6,2,0
4548,9,0,9,9,0,9,0
4549,18,15,3,18,15,3,0
4550,169,157,12,3,3,0,0
4551,11,0,0,11,0,0,0
4552,13,11,2,13,11,2,0
4553,2,0,2,2,0,2,0
4554,11,7,4,10,6,4,0
4555,15,13,2,15,13,2,0
4556,10,9,1,10,9,1,0
4557,13,8,5,13,8,5,0
4558,27,22,5,27,22,5,0
4559,42,36,6,7,6,1,0
4560,60,54,6,60,54,6,0
4561,309,297,12,0,0,0,0
4562,39,35,4,16,14,2,0
4563,14,12,2,14,12,2,0
4564,121,115,6,121,115,6,0
4565,160,152,8,160,152,8,0
4566,98,92,6,40,36,4,0
4567,117,112,5,99,94,5,44
4568,11,7,4,11,7,4,0
4569,14,11,3,14,11,3,0
4570,100,96,4,2,2,0,0
4571,117,111,6,117,111,6,0
4572,94,84,10,94,84,10,14
4573,103,98,5,0,0,0,1
4574,110,103,7,108,101,7,0
4575,20,18,2,20,18,2,0
4576,23,18,5,23,18,5,0
4577,3,0,3,3,0,3,0
4578,12,0,0,12,0,0,0
4579,6,0,6,6,0,6,0
4580,11,8,3,11,8,3,0
4581,43,35,8,42,34,8,0
4582,3,1,2,3,1,2,0
4583,1,0,1,1,0,1,0
4584,19,17,2,19,17,2,0
4585,17,13,4,14,12,2,0
4586,6,0,6,6,0,6,0
4587,16,12,4,2,0,2,3
4588,113,105,8,113,105,8,0
4589,3,0,3,1,0,1,0
4590,4,2,2,4,2,2,0
4591,40,35,5,40,35,5,0
4592,7,0,7,5,0,5,0
4593,9,6,3,9,6,3,0
4594,5,2,3,5,2,3,0
4595,203,195,8,125,120,5,0
4596,45,41,4,45,41,4,0
4597,17,14,3,17,14,3,0
4598,17,14,3,17,14,3,0
4599,1,0,1,1,0,1,0
4600,3,0,3,3,0,3,0
4601,170,160,10,170,160,10,0
4602,50,47,3,49,47,2,0
4603,148,137,11,29,29,0,0
4604,14,12,2,14,12,2,0
4605,15,12,3,12,12,0,0
4606,18,15,3,13,11,2,0
4607,161,153,8,154,148,6,0
4608,16,12,4,4,3,1,0
4609,15,13,2,15,13,2,0
4610,105,100,5,96,92,4,0
4611,12,9,3,12,9,3,0
4612,5,2,3,5,2,3,0
4613,38,32,6,38,32,6,0
4614,3,0,3,3,0,3,0
4615,102,96,6,102,96,6,0
4616,35,30,5,34,29,5,0
4617,12,10,4,12,10,4,0
4618,54,50,4,0,0,0,1
4619,140,133,7,22,21,1,0
4620,7,6,1,4,3,1,0
4621,5,4,1,1,1,0,0
4622,4,2,2,4,2,2,0
4623,57,50,7,6,6,0,0
4624,11,5,6,11,5,6,0
4625,5,4,1,3,2,1,0
4626,18,15,3,18,15,3,0
4627,114,105,9,114,105,9,0
4628,9,5,4,9,5,4,0
4629,3,1,2,3,1,2,0
4630,20,17,3,13,10,3,0
4631,22,20,2,21,20,1,0
4632,6,4,2,6,4,2,0
4633,22,19,3,15,12,3,0
4634,25,22,3,1,1,0,0
4635,22,16,6,22,16,6,0
4636,78,69,9,5,4,1,0
4637,3,0,3,3,0,3,6
4638,5,3,2,1,1,0,0
4639,187,181,6,187,181,6,12
4640,9,3,6,1,1,0,0
4641,5,4,1,5,4,1,0
4642,9,0,9,9,0,9,0
4643,20,19,1,20,19,1,0
4644,10,9,1,6,6,0,0
4645,165,157,8,0,0,0,0
4646,2,0,2,2,0,2,0
4647,14,12,2,14,12,2,0
4648,15,12,3,14,11,3,0
4649,8,6,2,8,6,2,0
4650,130,123,7,90,85,5,0
4651,6,5,1,1,0,1,0
4652,22,17,5,21,17,4,30
4653,17,15,2,17,15,2,0
4654,4,0,4,0,0,0,2
4655,57,50,7,57,50,7,0
4656,4,3,1,4,3,1,0
4657,2,1,1,2,1,1,0
4658,18,16,2,18,16,2,0
4659,11,10,1,11,10,1,0
4660,152,136,16,0,0,0,0
4661,20,16,4,20,16,4,0
4662,3,0,3,3,0,3,0
4663,46,43,3,46,43,3,0
4664,20,17,3,5,4,1,0
4665,10,7,3,10,7,3,0
4666,19,17,2,19,17,2,0
4667,1,0,1,1,0,1,0
4668,8,0,8,8,0,8,0
4669,85,79,6,0,0,0,47
4670,13,8,5,13,8,5,0
4671,20,18,2,20,18,2,0
4672,5,4,1,2,2,0,0
4673,6,5,1,4,3,1,0
4674,9,0,9,9,0,9,0
4675,12,9,3,11,9,2,0
4676,136,131,5,3,2,1,2
4677,4,1,3,4,1,3,0
4678,214,203,11,32,31,1,0
4679,1,0,1,1,0,1,0
4680,10,8,2,10,8,2,0
4681,18,13,5,18,13,5,0
4682,8,6,2,7,5,2,0
4683,7,5,2,6,4,2,0
4684,4,0,4,4,0,4,0
4685,2,0,2,1,0,1,0
4686,8,0,8,0,0,0,3
4687,8,6,2,8,6,2,0
4688,7,6,1,5,4,1,0
4689,13,11,2,9,8,1,0
4690,10,8,2,10,8,2,0
4691,3,0,3,3,0,3,0
4692,172,166,6,154,148,6,0
4693,90,83,7,68,67,1,0
4694,3,0,3,3,0,3,0
4695,3,0,3,3,0,3,0
4696,7,5,2,7,5,2,0
4697,88,82,6,88,82,6,0
4698,6,4,2,4,2,2,0
4699,5,4,1,4,3,1,0
4700,19,16,3,18,16,2,0
4701,4,1,3,4,1,3,0
4702,7,0,7,7,0,7,0
4703,8,7,1,7,6,1,0
4704,7,0,7,7,0,7,0
4705,3,2,1,3,2,1,0
4706,3,3,2,3,3,2,0
4707,12,11,1,12,11,1,0
4708,115,110,5,0,0,0,0
4709,2,0,2,2,0,2,0
4710,9,7,2,8,6,2,0
4711,13,0,0,13,0,0,0
4712,155,150,5,0,0,0,0
4713,28,26,2,24,22,2,0
4714,49,44,5,49,44,5,1
4715,13,12,1,13,12,1,0
4716,5,0,5,5,0,5,0
4717,134,127,7,9,6,3,0
4718,11,7,4,11,7,4,0
4719,18,16,2,17,15,2,0
4720,14,13,1,14,13,1,0
4721,2,0,2,2,0,2,0
4722,16,14,2,16,14,2,0
4723,24,18,6,24,18,6,0
4724,6,0,6,6,0,6,0
4725,7,5,2,7,5,2,0
4726,18,16,2,18,16,2,0
4727,112,98,14,112,98,14,2
4728,4,0,4,4,0,3,0
4729,228,216,12,228,216,12,0
4730,1,0,1,1,0,1,0
4731,13,6,7,13,6,7,0
4732,3,0,3,3,0,3,0
4733,153,142,11,152,141,11,0
4734,26,24,2,26,24,2,0
4735,168,153,15,168,153,15,0
4736,21,0,0,16,0,0,0
4737,153,138,15,16,3,13,0
4738,16,13,3,16,13,3,0
4739,72,68,4,1,0,1,0
4740,9,7,2,9,7,2,0
4741,13,11,2,13,11,2,0
4742,7,2,5,7,2,5,0
4743,13,0,0,10,0,0,0
4744,3,0,3,1,0,1,0
4745,3,2,1,3,2,1,0
4746,4,0,4,4,0,4,0
4747,6,0,6,6,0,6,0
4748,10,9,1,1,0,1,0
4749,11,0,11,11,0,11,0
4750,11,0,11,11,0,11,0
4751,15,12,3,1,1,0,0
4752,3,0,3,3,0,3,0
4753,7,0,7,3,0,3,0
4754,8,7,1,6,6,0,0
4755,2,0,2,2,0,2,0
4756,90,82,8,90,82,8,0
4757,10,8,2,2,1,1,0
4758,8,6,2,8,6,2,1
4759,11,9,2,11,9,2,2
4760,96,88,8,96,88,8,0
4761,18,15,3,10,8,2,0
4762,5,0,5,5,0,5,2
4763,6,0,6,3,0,3,0
4764,104,93,11,103,92,11,0
4765,8,6,2,8,6,2,0
4766,44,38,6,44,38,6,0
4767,166,160,6,159,153,6,0
4768,11,9,2,11,9,2,0
4769,7,5,2,7,5,2,0
4770,14,10,4,12,0,3,0
4771,152,146,6,152,146,6,0
4772,4,0,4,4,0,4,0
4773,3,0,3,3,0,3,0
4774,15,12,3,12,11,1,0
4775,9,8,1,5,4,1,0
4776,131,125,6,2,2,0,0
4777,4,3,1,4,3,1,0
4778,14,11,3,14,11,3,0
4779,96,91,5,44,41,3,0
4780,20,17,3,19,16,3,0
4781,10,0,0,10,0,0,0
4782,2,0,2,2,0,2,0
4783,9,8,1,9,8,1,0
4784,51,47,4,17,14,3,0
4785,13,0,0,10,0,0,0
4786,28,0,0,28,0,0,0
4787,8,0,8,8,0,8,0
4788,2,0,2,2,0,2,0
4789,68,61,7,68,61,7,0
4790,21,17,4,21,17,4,0
4791,10,0,0,7,0,0,0
4792,8,0,8,8,0,8,4
4793,169,160,9,2,2,0,0
4794,22,19,3,22,19,3,0
4795,124,116,8,3,3,0,0
4796,105,93,12,77,65,12,0
4797,9,7,2,9,7,2,0
4798,12,10,2,6,4,2,0
4799,14,12,2,14,12,2,0
4800,9,5,4,9,5,4,14
4801,33,29,4,32,28,4,0
4802,23,0,0,18,0,0,0
4803,7,6,1,7,6,1,0
4804,27,21,6,27,21,6,0
4805,22,19,3,22,19,3,0
4806,52,43,9,47,39,8,0
4807,9,0,9,9,0,9,0
4808,115,108,7,77,72,5,0
4809,37,33,4,7,7,0,0
4810,16,14,2,16,14,2,0
4811,80,71,9,80,71,9,0
4812,2,0,2,2,0,2,0
4813,38,0,0,38,0,0,0
4814,11,2,9,11,2,9,0
4815,15,11,4,12,8,4,0
4816,4,3,1,4,3,1,0
4817,21,17,4,21,17,4,0
4818,9,7,2,8,6,2,0
4819,45,37,8,44,37,7,0
4820,36,34,2,30,30,0,0
4821,1,0,1,1,0,1,10
4822,9,7,2,2,0,2,0
4823,19,16,3,19,16,3,0
4824,18,14,4,18,14,4,0
4825,32,28,4,28,26,2,0
4826,9,7,2,1,0,1,0
4827,5,4,1,5,4,1,0
4828,8,7,1,8,7,1,0
4829,5,4,1,5,4,1,0
4830,3,2,1,3,2,1,0
4831,5,3,3,3,1,2,0
4832,2,0,2,2,0,2,0
4833,12,0,0,12,0,0,4
4834,43,39,4,33,29,4,0
4835,127,121,6,127,121,6,0
4836,13,11,2,13,11,2,0
4837,45,39,6,45,39,6,0
4838,21,18,3,15,13,2,0
4839,4,0,4,0,0,4,12
4840,153,146,7,153,146,7,10
4841,14,12,2,14,12,2,0
4842,13,12,1,13,12,1,0
4843,7,0,7,7,0,7,4
4844,4,2,2,3,2,1,0
4845,32,26,6,32,26,6,0
4846,14,12,2,10,8,2,0
4847,19,16,3,19,16,3,0
4848,22,16,6,15,0,0,0
4849,4,3,1,3,2,1,0
4850,10,0,10,10,0,10,0
4851,7,0,7,7,0,7,25
4852,11,5,6,11,5,6,0
4853,7,5,2,7,5,2,0
4854,27,20,7,27,20,7,0
4855,71,65,6,1,0,1,1
4856,8,0,8,5,0,5,0
4857,3,2,1,3,2,1,0
4858,6,5,1,6,5,1,0
4859,21,16,5,21,16,5,0
4860,45,41,4,5,5,0,0
4861,10,4,6,7,1,6,0
4862,2,0,2,2,0,2,0
4863,108,101,7,0,0,0,0
4864,7,0,7,7,0,7,0
4865,4,2,2,4,2,2,0
4866,20,15,5,20,15,5,0
4867,307,291,16,3,3,0,0
4868,10,9,1,10,9,1,0
4869,6,0,6,4,0,4,0
4870,2,0,2,2,0,2,0
4871,20,13,7,16,11,5,0
4872,16,14,2,2,1,1,0
4873,49,44,5,49,44,5,0
4874,18,16,2,8,8,0,0
4875,21,13,8,13,7,6,0
4876,7,5,2,5,3,2,0
4877,50,44,6,50,44,6,0
4878,3,2,1,3,2,1,5
4879,33,27,6,33,27,6,0
4880,5,3,2,5,3,2,0
4881,9,3,6,9,3,6,0
4882,7,5,2,2,1,1,0
4883,77,73,4,76,72,4,0
4884,18,15,3,18,15,3,0
4885,11,6,5,11,6,5,0
4886,239,227,12,239,227,12,0
4887,2,1,1,2,1,1,0
4888,8,6,2,8,6,2,0
4889,8,7,1,8,7,1,0
4890,6,0,6,6,0,6,0
4891,17,11,6,16,10,6,0
4892,49,40,9,49,40,9,0
4893,4,0,4,4,0,4,0
4894,19,21,2,18,0,0,0
4895,298,283,15,298,283,15,0
4896,58,54,4,48,44,4,0
4897,116,110,6,116,110,6,0
4898,48,40,8,39,31,8,0
4899,7,5,2,7,5,2,0
4900,3,1,2,3,1,2,0
4901,9,7,2,4,2,2,0
4902,4,1,3,2,1,1,0
4903,6,0,6,6,0,6,0
4904,162,155,7,162,155,7,0
4905,37,35,2,37,35,2,0
4906,58,53,5,43,39,4,0
4907,10,8,2,10,8,2,0
4908,150,144,6,150,144,6,0
4909,9,8,1,9,8,1,0
4910,122,110,12,122,110,12,19
4911,11,0,11,11,0,11,0
4912,6,4,2,1,0,1,0
4913,54,49,5,54,49,5,0
4914,7,5,2,7,2,5,0
4915,7,6,1,3,3,0,0
4916,11,5,6,11,5,6,2
4917,10,7,3,10,7,3,0
4918,4,0,4,4,0,4,0
4919,224,217,7,224,217,7,0
4920,43,38,5,41,37,4,0
4921,7,6,1,7,6,1,0
4922,26,22,4,15,13,2,0
4923,2,0,2,2,0,2,0
4924,72,72,0,1,1,0,0
4925,23,20,3,23,20,3,0
4926,11,9,2,2,0,2,0
4927,4,0,4,3,0,3,0
4928,22,19,3,22,19,3,0
4929,62,55,7,62,55,7,0
4930,7,5,2,7,5,2,0
4931,5,4,1,5,4,1,0
4932,12,11,1,12,11,1,0
4933,13,11,2,13,11,2,0
4934,66,56,10,66,56,10,0
4935,29,23,6,29,23,6,0
4936,16,15,1,16,15,1,0
4937,300,282,18,0,0,0,1
4938,5,4,1,5,4,1,0
4939,5,3,2,5,3,2,0
4940,77,68,9,71,64,7,0
4941,13,8,5,13,8,5,0
4942,48,42,6,48,42,6,0
4943,13,10,3,13,10,3,0
